Epoch, Bad Facts (%)
1,100.0
2,100.0
3,100.0
4,100.0
5,100.0
6,100.0
7,100.0
8,100.0
9,100.0
10,100.0
11,100.0
12,100.0
13,100.0
14,100.0
15,100.0
16,100.0
17,100.0
18,96.7741935483871
19,93.54838709677419
20,93.54838709677419
21,90.32258064516128
22,87.09677419354838
23,83.87096774193549
24,77.41935483870968
25,74.19354838709677
26,67.74193548387096
27,67.74193548387096
28,64.51612903225806
29,58.06451612903226
30,54.83870967741935
31,51.61290322580645
32,51.61290322580645
33,51.61290322580645
34,51.61290322580645
35,45.16129032258064
36,38.70967741935484
37,38.70967741935484
38,38.70967741935484
39,35.483870967741936
40,35.483870967741936
41,35.483870967741936
42,35.483870967741936
43,35.483870967741936
44,35.483870967741936
45,32.25806451612903
46,32.25806451612903
47,29.03225806451613
48,29.03225806451613
49,29.03225806451613
50,29.03225806451613
51,25.806451612903224
52,29.03225806451613
53,25.806451612903224
54,29.03225806451613
55,25.806451612903224
56,29.03225806451613
57,25.806451612903224
58,25.806451612903224
59,29.03225806451613
60,25.806451612903224
61,25.806451612903224
62,22.58064516129032
63,22.58064516129032
64,22.58064516129032
65,19.35483870967742
66,19.35483870967742
67,22.58064516129032
68,19.35483870967742
69,16.129032258064516
70,12.903225806451612
71,16.129032258064516
72,12.903225806451612
73,12.903225806451612
74,16.129032258064516
75,12.903225806451612
76,16.129032258064516
77,9.67741935483871
78,6.451612903225806
79,6.451612903225806
80,6.451612903225806
81,6.451612903225806
82,6.451612903225806
83,6.451612903225806
84,6.451612903225806
85,6.451612903225806
86,9.67741935483871
87,6.451612903225806
88,6.451612903225806
89,6.451612903225806
90,6.451612903225806
91,6.451612903225806
92,6.451612903225806
93,6.451612903225806
94,6.451612903225806
95,6.451612903225806
96,6.451612903225806
97,6.451612903225806
98,9.67741935483871
99,6.451612903225806
100,6.451612903225806
101,3.225806451612903
102,6.451612903225806
103,6.451612903225806
104,3.225806451612903
105,6.451612903225806
106,6.451612903225806
107,3.225806451612903
108,6.451612903225806
109,6.451612903225806
110,3.225806451612903
111,6.451612903225806
112,6.451612903225806
113,3.225806451612903
114,6.451612903225806
115,6.451612903225806
116,3.225806451612903
117,6.451612903225806
118,6.451612903225806
119,3.225806451612903
120,6.451612903225806
121,6.451612903225806
122,3.225806451612903
123,6.451612903225806
124,6.451612903225806
125,3.225806451612903
126,6.451612903225806
127,6.451612903225806
128,3.225806451612903
129,6.451612903225806
130,3.225806451612903
131,6.451612903225806
132,6.451612903225806
133,3.225806451612903
134,6.451612903225806
135,6.451612903225806
136,3.225806451612903
137,6.451612903225806
138,3.225806451612903
139,6.451612903225806
140,6.451612903225806
141,3.225806451612903
142,6.451612903225806
143,3.225806451612903
144,6.451612903225806
145,6.451612903225806
146,3.225806451612903
147,6.451612903225806
148,3.225806451612903
149,6.451612903225806
150,6.451612903225806
151,3.225806451612903
152,6.451612903225806
153,3.225806451612903
154,6.451612903225806
155,6.451612903225806
156,3.225806451612903
157,6.451612903225806
158,3.225806451612903
159,6.451612903225806
160,3.225806451612903
161,6.451612903225806
162,6.451612903225806
163,3.225806451612903
164,6.451612903225806
165,3.225806451612903
166,6.451612903225806
167,3.225806451612903
168,6.451612903225806
169,6.451612903225806
170,3.225806451612903
171,6.451612903225806
172,3.225806451612903
173,6.451612903225806
174,3.225806451612903
175,6.451612903225806
176,6.451612903225806
177,3.225806451612903
178,6.451612903225806
179,3.225806451612903
180,6.451612903225806
181,3.225806451612903
182,6.451612903225806
183,6.451612903225806
184,3.225806451612903
185,6.451612903225806
186,3.225806451612903
187,6.451612903225806
188,3.225806451612903
189,6.451612903225806
190,3.225806451612903
191,6.451612903225806
192,6.451612903225806
193,3.225806451612903
194,6.451612903225806
195,3.225806451612903
196,6.451612903225806
197,3.225806451612903
198,6.451612903225806
199,3.225806451612903
200,6.451612903225806
201,3.225806451612903
202,6.451612903225806
203,6.451612903225806
204,3.225806451612903
205,0.0
