Epoch, Bad Facts (%)
1,40.280210157618214
2,35.20140105078809
3,36.42732049036778
4,37.478108581436075
5,38.353765323992995
6,38.003502626970224
7,36.42732049036778
8,34.50087565674256
9,35.20140105078809
10,35.20140105078809
11,35.02626970227671
12,34.15061295971979
13,34.32574430823117
14,35.02626970227671
15,34.50087565674256
16,34.50087565674256
17,34.50087565674256
18,34.85113835376533
19,35.20140105078809
20,35.20140105078809
21,35.72679509632224
22,36.952714535901926
23,36.602451838879155
24,35.72679509632224
25,36.25218914185639
26,36.952714535901926
27,35.72679509632224
28,35.90192644483363
29,35.37653239929948
30,35.551663747810856
31,35.551663747810856
32,35.90192644483363
33,35.551663747810856
34,34.50087565674256
35,36.602451838879155
36,35.551663747810856
37,36.602451838879155
38,34.15061295971979
39,35.72679509632224
40,35.02626970227671
41,34.85113835376533
42,35.02626970227671
43,35.20140105078809
44,37.65323992994746
45,35.90192644483363
46,36.25218914185639
47,35.37653239929948
48,35.551663747810856
49,34.15061295971979
50,35.37653239929948
51,34.85113835376533
52,36.952714535901926
53,35.551663747810856
54,35.72679509632224
55,35.37653239929948
56,36.25218914185639
57,35.02626970227671
58,36.077057793345006
59,35.72679509632224
60,36.602451838879155
61,36.25218914185639
62,35.37653239929948
63,35.37653239929948
64,36.42732049036778
65,36.952714535901926
66,35.90192644483363
67,36.952714535901926
68,35.02626970227671
69,35.02626970227671
70,35.72679509632224
71,36.602451838879155
72,36.077057793345006
73,35.72679509632224
74,34.85113835376533
75,34.676007005253936
76,35.90192644483363
77,34.676007005253936
78,35.551663747810856
79,34.32574430823117
80,36.25218914185639
81,34.15061295971979
82,36.077057793345006
83,33.62521891418564
84,34.32574430823117
85,35.02626970227671
86,34.85113835376533
87,35.37653239929948
88,35.20140105078809
89,35.02626970227671
90,34.50087565674256
91,34.32574430823117
92,33.274956217162874
93,35.551663747810856
94,35.551663747810856
95,36.25218914185639
96,35.20140105078809
97,34.50087565674256
98,34.85113835376533
99,34.15061295971979
100,34.50087565674256
101,36.077057793345006
102,35.72679509632224
103,33.09982486865149
104,35.551663747810856
105,35.02626970227671
106,34.85113835376533
107,35.72679509632224
108,32.749562171628725
109,34.676007005253936
110,33.62521891418564
111,35.37653239929948
112,35.551663747810856
113,33.80035026269702
114,33.80035026269702
115,32.9246935201401
116,35.551663747810856
117,34.676007005253936
118,32.399299474605954
119,35.551663747810856
120,34.85113835376533
121,35.20140105078809
122,34.50087565674256
123,34.85113835376533
124,33.80035026269702
125,34.32574430823117
126,33.97548161120841
127,35.20140105078809
128,32.399299474605954
129,34.50087565674256
130,34.32574430823117
131,33.45008756567426
132,34.32574430823117
133,34.85113835376533
134,34.50087565674256
135,33.80035026269702
136,32.57443082311734
137,34.85113835376533
138,34.15061295971979
139,33.62521891418564
140,33.80035026269702
141,33.45008756567426
142,33.62521891418564
143,33.80035026269702
144,33.62521891418564
145,33.97548161120841
146,34.676007005253936
147,34.15061295971979
148,33.274956217162874
149,35.20140105078809
150,33.62521891418564
151,31.698774080560423
152,33.80035026269702
153,33.45008756567426
154,33.62521891418564
155,32.9246935201401
156,34.32574430823117
157,34.676007005253936
158,33.97548161120841
159,33.80035026269702
160,33.97548161120841
161,34.32574430823117
162,33.274956217162874
163,33.97548161120841
164,34.32574430823117
165,32.22416812609457
166,35.20140105078809
167,32.749562171628725
168,33.97548161120841
169,33.45008756567426
170,33.80035026269702
171,34.676007005253936
172,33.80035026269702
173,33.274956217162874
174,32.9246935201401
175,34.32574430823117
176,33.274956217162874
177,35.02626970227671
178,34.32574430823117
179,33.62521891418564
180,33.45008756567426
181,33.62521891418564
182,32.57443082311734
183,33.09982486865149
184,34.32574430823117
185,33.97548161120841
186,34.32574430823117
187,33.62521891418564
188,34.676007005253936
189,34.32574430823117
190,34.676007005253936
191,34.676007005253936
192,34.32574430823117
193,34.32574430823117
194,32.749562171628725
195,33.97548161120841
196,34.32574430823117
197,34.676007005253936
198,34.85113835376533
199,33.62521891418564
200,34.676007005253936
201,34.32574430823117
202,34.32574430823117
203,33.97548161120841
204,34.50087565674256
205,33.45008756567426
206,34.32574430823117
207,34.32574430823117
208,34.32574430823117
209,33.62521891418564
210,34.676007005253936
211,34.50087565674256
212,33.62521891418564
213,32.9246935201401
214,33.62521891418564
215,34.676007005253936
216,33.97548161120841
217,33.09982486865149
218,33.97548161120841
219,33.45008756567426
220,33.274956217162874
221,33.45008756567426
222,33.97548161120841
223,34.50087565674256
224,33.97548161120841
225,34.15061295971979
226,32.9246935201401
227,33.274956217162874
228,34.676007005253936
229,33.97548161120841
230,33.80035026269702
231,33.45008756567426
232,33.45008756567426
233,34.15061295971979
234,33.80035026269702
235,34.50087565674256
236,34.32574430823117
237,33.45008756567426
238,34.15061295971979
239,33.62521891418564
240,33.45008756567426
241,33.274956217162874
242,33.97548161120841
243,33.09982486865149
244,32.9246935201401
245,33.09982486865149
246,34.32574430823117
247,33.80035026269702
248,33.80035026269702
249,34.32574430823117
250,33.62521891418564
251,33.80035026269702
252,33.274956217162874
253,32.9246935201401
254,33.62521891418564
255,33.62521891418564
256,34.32574430823117
257,33.274956217162874
258,33.274956217162874
259,32.9246935201401
260,33.62521891418564
261,33.97548161120841
262,33.45008756567426
263,32.9246935201401
264,33.80035026269702
265,33.62521891418564
266,33.09982486865149
267,32.57443082311734
268,34.32574430823117
269,33.09982486865149
270,33.97548161120841
271,33.80035026269702
272,33.62521891418564
273,33.97548161120841
274,33.274956217162874
275,34.32574430823117
276,32.9246935201401
277,33.09982486865149
278,33.97548161120841
279,32.22416812609457
280,34.50087565674256
281,33.09982486865149
282,33.09982486865149
283,33.45008756567426
284,33.97548161120841
285,33.80035026269702
286,33.45008756567426
287,32.9246935201401
288,35.02626970227671
289,34.676007005253936
290,32.57443082311734
291,34.15061295971979
292,33.274956217162874
293,32.04903677758319
294,34.676007005253936
295,34.32574430823117
296,34.676007005253936
297,34.15061295971979
298,35.72679509632224
299,33.97548161120841
300,33.45008756567426
301,34.15061295971979
302,33.45008756567426
303,33.62521891418564
304,32.57443082311734
305,34.50087565674256
306,34.676007005253936
307,33.62521891418564
308,33.274956217162874
309,34.50087565674256
310,33.45008756567426
311,33.80035026269702
312,34.676007005253936
